configuration,checkpoint,sparsity,accuracy,avg_jacobian_norm,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/2/checkpoint_spar85.12.pth,85.11557886557887,69.33,33.3290421875,5.856432914385821,2.3048614333929,2.2382589860680593,2.1332082279964673,1.8935039910381637,2.2000594935853526,1.9442788687962913,3.2402502766248844,2.2191446235178516,2.1555273970126096,2.321836508618931,2.118062095134954,1.8919813052028487,2.6373491131213735,2.017719058276686,2.1600371865746437,2.204628980200421,2.16551048682911,2.442796897363231
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/2/checkpoint_spar89.14.pth,89.14328193174347,69.04,47.5602828125,5.008955828264935,2.1225548027683607,2.6676924571199767,2.054066283943843,2.1222509161219887,2.1114317713285886,2.648219771432111,2.81351316955586,2.2163853696770905,2.0899827994251474,2.1488699708971324,2.1167304213230653,2.022196669898095,2.7451599715547563,2.063097524027622,2.041434403542762,2.1583421656965283,2.1424099023464978,2.412506484446207
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/2/checkpoint_spar92.09.pth,92.08542525850218,69.21,50.30406953125,20.363970174259205,2.3260647404566237,2.530590442221792,2.501828730765673,2.4578709073423277,2.1915564511604226,3.0432500919606,3.455371998542614,2.2677652687892653,2.0850292767380068,2.2344665417188865,2.906669512586814,2.206803682204546,2.8609878466398935,2.1515139751306642,2.1992378068979987,2.1664628060898026,2.2524096659951716,2.404135093884092
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/3/checkpoint_spar0.00.pth,0.0,73.13,34.110413671875,6.659375971123836,1.6989941254482854,2.085007594815388,1.879389494316382,1.793504337600314,2.1804980337069284,1.730935896764007,2.655718332801133,1.9443129996628297,2.0215740256829724,2.0985250425450337,2.034727206529361,1.9903973348831694,2.9101934139922667,2.3372734244124214,2.762890378249896,2.8003874497794032,2.9277462441267885,3.478134287168642
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/3/checkpoint_spar26.98.pth,26.982846213615446,75.21,31.471159765625,6.917635073297953,1.7302943694888802,1.9460456750040154,1.8488353681021945,1.920813026564598,2.132842167381899,1.7226834628046634,3.048634372112747,1.9376721439011149,2.048834575075195,2.135856622255674,2.028381982856797,1.894021055658523,2.8746354177635167,2.234623762205124,2.386228207793278,2.6008982173786785,2.5882754872363654,3.172320418115599
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/3/checkpoint_spar46.85.pth,46.845675691829534,74.46,37.4773890625,5.265367767768298,1.856211987901143,1.921603440656281,1.7909180474589883,1.9759710983977237,2.0741912922608625,1.9300963762930237,2.784134215229887,1.9927373888497695,2.0374550308518677,1.9676741710291108,1.9955351782142057,1.9258164910153788,2.7848160832958526,2.241352824796108,2.1357000749119206,2.476207242503205,2.373038226216361,3.098209796022882
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/3/checkpoint_spar61.27.pth,61.27323531169685,73.06,29.882073046875,6.859593484373177,1.968539944280094,1.7344079576528182,1.8354845354999345,1.8221498146576527,2.1195452956027387,1.816166559811749,2.431751395698095,1.9640108353857206,2.010948136383975,1.9445124041187998,1.9532333600709486,1.994384656849068,2.986896524406204,2.126781477481863,2.1375251504956276,2.2305500056463896,2.187623427724477,2.7267929416343515
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/3/checkpoint_spar71.75.pth,71.75415396569242,71.34,55.87626640625,5.63453808368922,1.8483162842200014,1.9536004245067544,2.199094569992885,1.9741406317254282,2.1996343955728586,1.8785742571837536,2.4034678371315326,2.054707011396076,1.9734987601477465,1.9673059632062186,1.8568674983088793,2.0921374122398393,2.7225079460046295,2.0901501960648745,2.0552309879822226,2.1781975423065476,2.1553580122418015,2.795951980874287
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/3/checkpoint_spar79.42.pth,79.41657701273085,67.08,37.54827421875,4.6123050332670505,1.985108683398508,1.7874075069272182,2.3024348091626776,2.2914199834412528,2.06862187028146,2.2319612580367965,2.859431101667233,2.0923580761485048,2.133778849818995,2.0287002402094125,1.9645050357901552,1.9711401011420182,2.992761985749125,2.078988521585399,2.054595951589029,2.1044567444628663,2.166129944111779,2.3681783538197436
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/3/checkpoint_spar84.92.pth,84.923196461658,69.14,41.87334921875,7.376642959594094,2.013778379270642,2.1005431116070366,2.5322400921720853,2.365165810696467,2.3011933819357235,1.9688970305003561,2.7974950930845117,2.0765597039239636,2.12452139128543,1.9755035730411825,1.9949373086453355,2.0246808614571394,2.833663540548625,2.0267402493394773,2.0679879625588238,2.081788538688969,2.144793547961645,2.4678916960707875
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/3/checkpoint_spar89.07.pth,89.06782320243859,67.47,54.25338203125,10.043321838946946,2.1177266140046416,2.300843476390471,2.763429606908577,2.57025249703575,2.412490405347377,2.3426780242935097,2.88838823193073,1.9835222783188748,2.258914240005295,2.260361964306473,2.060981215149274,2.068510174086254,2.8520170541137086,2.0228001356458054,2.1348045594997362,2.0285097914748156,2.181625624873667,2.444443327180909
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/3/checkpoint_spar92.03.pth,92.02939154862231,67.04,47.5681921875,18.50390621883048,2.206510577061392,2.4218248551730057,2.2445853002673344,2.46009710757202,2.9451745160654967,1.883769323066602,3.281028503227841,2.1709769959744087,2.3380862466671166,2.1708536059100325,2.1361432696684703,1.9900312755798062,2.8970012783268673,2.042695563445665,2.21080478819794,2.0389073656985963,2.2753992322948617,2.5365216590285864
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/4/checkpoint_spar0.00.pth,0.0,75.16,35.52915859375,4.213424046402994,1.8929118113106687,1.8363351088590123,1.858223626030487,1.7943899746541483,1.92196635931441,1.8063340388085052,2.675818812740709,1.9851344631820311,2.0390849727596505,2.0680141494096937,2.0993334356313182,1.942396834784829,3.2103198495348986,2.4582765646198013,2.8411504775776484,3.2716612915261316,2.974618310263812,4.041415960168465
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/4/checkpoint_spar27.35.pth,27.350427350427353,74.46,36.7024515625,7.323957465187203,1.961971982506412,1.939018827162129,1.800831845366876,1.8794830268429588,2.0063121767441605,1.769200841301523,2.6278263511321622,1.8974135890195716,1.980121150442141,1.9289085226123108,2.04705376762698,2.0400959331301096,2.836590564904589,2.263434040865351,2.433102549354659,2.7870012779839244,2.6371441032957383,3.628038459040094
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/4/checkpoint_spar47.14.pth,47.14414858645628,74.43,34.55731328125,6.132766951737078,1.8676553588373734,1.8467140998426075,1.9552833061348713,1.888748709959517,1.9750753110533619,1.8165850627089137,2.8412728707748642,1.971017221208235,1.9652235579336936,1.9610558739801744,2.0370377606229115,1.9322840255809317,2.867567808182196,2.1782638142016792,2.2167037777641094,2.3945509793888267,2.2665296720826347,2.9574600882094613
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/4/checkpoint_spar61.52.pth,61.52090430936584,74.27,42.70226328125,4.936697091593645,1.9071309681194186,2.1863481581565134,1.8706131464794842,1.964469118796423,2.09288640191109,2.005141525021609,2.745885493252084,1.957483099841461,1.9997521088467518,2.00475580478422,1.9765047858152243,1.8904120793495818,2.7143466437075343,2.1429894452353095,2.296354681067174,2.2446251236743127,2.1386482241709284,2.8976971138117316
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/4/checkpoint_spar71.90.pth,71.90357719203872,72.16,58.14075625,11.720491351970145,1.9699842403108596,2.0991077736442785,2.124284847325264,1.8721015137927053,2.1647383278632666,1.9746770511399796,2.5829158083651356,2.0367640482562246,1.8822001176531478,1.9580224284427767,2.1009418790684546,1.9670342660289297,2.892337650047867,2.0328877867869157,2.0942680960623243,2.190511440555257,2.1908193304427583,2.8498907126277144
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/4/checkpoint_spar79.56.pth,79.55778196162811,68.54,40.6663234375,55.85337708570859,2.1041552257491527,2.1026748227888152,1.9121293608767551,2.047562992434984,2.0389558696705996,2.033708490106773,2.8020517157796814,2.078878833835718,1.981765632598926,2.0193555575710884,2.053458982873057,1.974226350099934,2.879329842879424,1.9749808072461585,2.11534746705311,2.1188596505213217,2.1842363652799155,2.466241868938488
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/4/checkpoint_spar85.15.pth,85.1533082302313,68.75,45.75319453125,6.362926582023467,1.990182902718761,2.2061477285945768,1.970603487464369,2.154667418753469,2.05179263482812,2.30458432511478,2.628506222322449,2.3762591432406763,2.012752534910815,2.052995329338798,2.09915661522382,2.0508120662507974,2.758435969987421,2.0542695924529744,2.0626386394971927,2.0232541910145305,2.2731927690288414,2.412724500694987
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/4/checkpoint_spar89.23.pth,89.22658538043153,68.19,53.05969296875,6.440658329285693,1.9669376647537504,2.2345626783897887,2.4443922381202072,2.0635361339025273,2.0580708243205446,2.2646534932900466,3.193680574908154,2.233710800880803,2.0964189426620443,2.117223046297701,2.111494714202268,2.0762259724378436,2.758074111527683,2.062803014685784,2.1229018976114054,2.1600258900029905,2.1677387161305304,2.2990921996130638
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/4/checkpoint_spar92.13.pth,92.13286713286713,66.61,50.63025859375,399.7899397482299,1.9547823894685679,2.5604681227638983,2.8462133388573414,2.0728943032208105,2.5823819377363577,2.461313145946074,3.1393898542993988,2.2121847000842596,2.4555479806980385,2.2889010781621817,2.1132503860770355,2.421054601297617,2.784068928500086,2.251915982380418,2.1397477536256218,2.084626551509063,2.248162530079215,2.482330200587143
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/5/checkpoint_spar0.00.pth,0.0,70.12,28.56698359375,4.5641032556107,1.7854921937717332,1.8846041502606872,1.8289398211824661,1.8316204815346584,1.7718447549710492,1.8814257850398712,2.304295632781051,1.9147240708748687,1.959127111806839,1.9993145702211288,2.007497907419121,1.8772434865235978,2.978566728966786,2.4441537704773895,2.7198170484588124,2.7815065198688655,2.5999835345683087,3.7171788944115485
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/5/checkpoint_spar27.21.pth,27.21146374992529,75.01,31.5620140625,5.423417842764491,1.8525843824505825,1.9915955990306473,1.805961327610286,1.9742637651193256,1.9030938796184473,2.2351901982068645,2.3651060319828887,1.9246532551372222,2.0378933890801143,2.021833880635333,1.9816574601051355,1.997365911428471,3.025118414639396,2.316274214409962,2.4406133499967333,2.637990918147778,2.3988235704694416,3.4755232778893093
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/5/checkpoint_spar47.10.pth,47.102683641145184,73.48,26.796512109375,5.910023590442713,1.7940872425855519,2.0995574038847074,1.8823293616582297,2.0874454262001993,1.952044459990246,2.398049085452887,2.3350041417653746,1.910550926021827,2.0046731888461333,1.9227128127880795,1.8775385318261968,1.9067714994420282,2.7850465925672006,2.231706083763368,2.3003000853766626,2.3549979574651236,2.2945204297995136,2.8632675698563643
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/5/checkpoint_spar61.48.pth,61.48354850277927,74.09,46.188609375,5.672353832652621,1.8290913128146626,1.9946181273114154,1.9288333450220423,2.1417405247703876,2.2189056605927693,1.9083771034139339,2.607689229734868,1.9128648516323834,1.99996416631513,1.87592483808118,2.0222372283998626,1.9054790887152049,2.7269153839054625,2.091502021357588,2.12114135880877,2.238367708127682,2.2389211735701187,2.8899377505813146
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/5/checkpoint_spar71.91.pth,71.9050714243022,72.99,42.862621875,5.513786342158059,1.8743683473404296,2.029601156734483,1.8551659432309928,2.4173460918189593,1.9776688873898673,1.8459630132867246,2.836536644587897,2.0560223750105573,2.0739353340584255,1.9740925884175073,1.9629193236805629,2.02158656454284,2.790629655188088,2.0660574302566315,2.037076993271472,2.26879297313836,2.1506169259176353,2.737821942933259
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/5/checkpoint_spar79.54.pth,79.53686270993964,68.76,49.26298828125,9.961070576054455,2.597481520993675,2.053195050856952,1.8586532830632587,2.76707656261345,2.099235658555839,1.9292874668888789,3.0894075120546596,1.9326389592762174,2.0478438337923968,2.0467249045288622,2.042310876813293,2.036149508907221,2.68663780616679,1.9800981575323775,2.027233638574741,2.108912312436958,2.208534472704912,2.69461890867778
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/5/checkpoint_spar85.18.pth,85.17908373677604,68.44,39.35859375,10.569546445574412,2.4051482508942565,1.9964678269747567,2.184795189910759,2.878442859480746,2.2000308140826115,2.0591237709702743,2.8923403181190626,2.024932790934543,2.3981161181374997,1.9776351675345254,2.0268906192272222,2.069624213198388,2.7497722053696183,2.051596377861294,2.022213905091088,2.0686170214429365,2.0975627097560436,2.532413893046902
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/5/checkpoint_spar89.24.pth,89.24040702886856,70.32,70.3932890625,10.7619077181301,2.5754716143587313,2.441730682680272,2.5755669318942007,2.494134010231017,2.7994329659745225,2.217012089772178,3.724883106117239,2.0078848731623955,2.1050103712538695,2.1565567050730596,2.1446476872107865,2.0400595273764055,2.8884871528007556,2.0750290451178106,2.017457539132184,2.0198966984154043,2.280817137983239,2.4030029307408585
smooth_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_rewind/5/checkpoint_spar92.19.pth,92.1900215169446,65.35,46.9282171875,14.180177174021953,2.588639319744379,2.4821687410927304,3.042286310536372,2.768674336359545,2.9605382888696625,2.1855341907952917,3.3759241200593153,2.2048912196987174,2.1386023251365502,2.4649677615790955,2.211830844813181,1.9764525122743815,3.1672372170234437,2.181384198263119,2.073526118819695,2.118095827954879,2.1195075625141397,2.1732927493371714
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/1/checkpoint_spar0.00.pth,0.0,74.72,45.02671171875,4.727995969364849,1.8146701445077802,1.873135609820479,1.9567559479987076,1.7899160645953711,1.8654207880987512,1.7916787255031152,2.4941093947601516,1.9402727452599058,2.0355060357616503,1.9996827121979388,2.0169802975895874,2.002224958885389,3.0513775296975214,2.4256350701699283,2.7087658987992946,3.2771616594418758,3.0456520873138944,4.176865109374944
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/1/checkpoint_spar27.17.pth,27.173360827206984,72.39,40.0510359375,36.38252816192334,3.06793604674428,2.506727712028693,3.9353326147709744,2.9209080738225026,3.745247016522461,2.6198322494200115,3.919020084874428,2.561383227788363,2.958310911869257,2.1797870709872096,2.9210886951553965,2.3759594062443457,3.287453698305996,2.1971595994364903,2.3405061244437726,2.254454510024926,2.3142959304201938,2.251793266960845
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/1/checkpoint_spar47.08.pth,47.078402366863905,74.48,54.97028671875,130.96964444480943,8.784484869659616,5.290490103195778,9.635727697481036,7.463593561868832,10.734670069978018,7.286830517444124,10.526844208799467,4.8888709857275625,9.351885017586808,4.897552241838851,7.818672913063413,3.1212875481154905,8.417559681247338,4.24559633205738,6.850753399221262,4.513951216577756,6.9455191045679525,3.696218638525815
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/1/checkpoint_spar61.40.pth,61.39912437989361,70.78,41.3425375,172.18313233296075,7.151647182827615,5.711787766908994,6.004618739299718,3.550083115431994,8.61031316921699,5.661635579548816,6.653245974408624,2.9824186375460875,5.507463286614417,3.439730602164007,5.201787612472788,3.9625058512062283,5.198949059185151,2.7859850975063885,4.218260515983234,3.2060744861615245,3.8268961499847407,2.7727292376583264
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/1/checkpoint_spar71.91.pth,71.90544498236807,72.39,44.45444296875,460.2355728864136,10.67262851615055,6.08885112518334,6.505232528523275,5.031902606810269,10.043449829420979,12.127774103751095,8.30947561089367,3.2749404005384175,8.345137574903148,4.722532144992394,8.879559806278735,4.763177348906161,8.317971410311321,3.745911237487936,6.424208088955635,3.852133294386486,5.387945013686418,4.092480526298485
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/1/checkpoint_spar79.53.pth,79.53013866475405,69.89,38.23897265625,291.0833964466657,8.653213427812926,8.365414108419895,10.452106166128559,8.658692843024216,9.339983996428566,8.13461775319626,8.001048015549497,3.734844742709144,6.260915594508735,5.98362744298097,6.952903868376855,4.432821721056149,6.328090555635478,3.2931704857247315,5.268026015738121,3.655076302984995,4.736712243172321,3.7923884171019284
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/1/checkpoint_spar85.08.pth,85.07784950092643,67.64,32.5290578125,179.60758693758282,5.800571507547918,5.417282228134778,6.23821612047803,4.207183082330183,12.493362824562519,8.703587186294444,5.1610679473106815,2.341453193198336,5.19120190627204,3.0781519822763603,4.387641129158489,4.921742758815154,4.983767392922164,2.782789024184637,3.900561613398751,3.4314142339054885,3.577378467563928,3.274416946850622
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/1/checkpoint_spar89.12.pth,89.11601219293527,66.33,31.733548046875,288.2328078815717,4.16825399046906,3.0101359964632675,3.496560590639889,4.130582057023814,7.368666955050941,4.942718391641757,4.488587918295887,3.065674776784176,4.207322441490722,3.272583708797073,3.822632726021262,3.026460411655956,3.4495345276539586,2.5188688689026075,2.701430140888503,2.9504960003736262,3.1631800648143322,3.0268299307457984
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/1/checkpoint_spar92.05.pth,92.04993724224494,72.17,48.4498359375,17388.128562439982,73.9237591561218,69.97507610232898,41.24490430734321,72.6455365463669,59.95016471148923,41.25300493076375,77.96205317247369,18.96030047352732,79.02179229498405,3.7858893635142277,41.9129840747344,3.9291935900533868,51.60243435863846,6.027753839189893,36.351111326222366,4.20292552145453,35.39033068415106,4.209091820212268
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/2/checkpoint_spar0.00.pth,0.0,74.45,39.95076015625,4.118757447537229,1.8591774573228654,1.887705216932442,1.593265604462005,1.8737335066464806,1.6932436620408642,1.9006310382022424,2.690095735479539,2.034578612780408,2.1042598394392487,2.036127378169738,2.103871701849091,2.075497232173578,2.9633018664703212,2.4437802144175196,2.5622510520826256,3.1400432358877057,2.8182510160194987,3.8181599505919035
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/2/checkpoint_spar27.16.pth,27.155430040045424,73.1,47.24295390625,42.2628238062531,4.073369312540837,3.0236119421121255,3.8080907150763914,3.1255173886317764,3.5297547695366815,2.8090313186181324,3.9381923420142524,2.6010999216287303,3.1224267666289296,2.829165020081389,3.428491073831802,2.682883018548961,3.761565585765955,2.258079159810995,3.0258870488793588,2.6008187886327696,2.8262569398743977,2.3587703388611
smooth_no_rewind,/project/nr_haml2025/endomet/irwl1-adaptation/models/smooth_no_rewind/2/checkpoint_spar47.04.pth,47.04104656027733,74.54,62.15085,214.58024982766108,7.134396255128013,7.0825126358241235,7.866347508304546,7.107626675899157,11.693958681273463,7.317465350963185,9.366424797456393,3.642455875900275,7.427357616548554,4.16593010489174,7.286871904164223,5.2613036288104835,7.600651926825226,4.53073657316855,5.699645595077957,4.806811577746904,6.194620318293119,3.9503398210085616
